Duration_minutes,stops_num,Dep_Hour,Arrival_Hour,Journey_Day,Journey_Month,Price,Price_capped,log_Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
90,0.0,5,7,1,5,2017,2017,7.609862200913554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
290,1.0,8,13,12,6,5069,5069,8.531096096585228,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1655,1.0,7,10,9,6,9397,9397,9.14825217966276,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
300,1.0,10,15,6,4,5073,5073,8.531884740159228,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1040,3.0,5,23,24,3,15145,15145,9.625491749673769,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
600,1.0,9,19,24,6,8099,8099,8.99961934066053,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
480,1.0,11,19,6,3,14594,14594,9.588434283288215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
185,0.0,14,17,27,3,4729,4729,8.46168048148598,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,22,0,21,5,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
440,2.0,11,19,27,5,19644,19644,9.88557813199256,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1410,2.0,19,19,27,3,8656,8656,9.066123521215774,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1615,2.0,9,12,9,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
570,1.0,6,16,27,3,6442,6442,8.770749549138642,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1415,1.0,13,12,9,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1730,1.0,9,14,6,6,10539,10539,9.262932822095353,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
800,1.0,20,9,21,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
965,1.0,17,9,6,6,8452,8452,9.042276686928927,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
835,1.0,8,22,18,5,7144,7144,8.874168090363968,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,20,23,9,3,5126,5126,8.5422759717837,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
390,1.0,19,1,12,6,6795,6795,8.824089482791823,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
775,1.0,21,10,12,5,8586,8586,9.058004710672485,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
145,0.0,9,11,18,5,4439,4439,8.39840965542627,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
175,0.0,9,12,15,3,6205,6205,8.733271845008325,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
175,0.0,0,3,6,5,4284,4284,8.36287583103188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
425,1.0,16,23,6,6,14571,14571,9.586857158128455,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,19,22,6,4,3807,3807,8.244859395911256,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0.0,6,9,6,3,3850,3850,8.25608813381491,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
435,1.0,11,18,18,5,8479,8479,9.045465728785949,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
720,1.0,9,21,18,5,8073,8073,8.996404301412886,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,13,15,1,6,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
145,0.0,11,14,9,5,4332,4332,8.374015421739909,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
150,0.0,17,19,27,4,4174,4174,8.336869637284956,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1265,1.0,11,8,1,3,14594,14594,9.588434283288215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
810,2.0,5,19,3,6,11507,11507,9.35079772467144,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
920,1.0,7,22,15,6,6093,6093,8.715059959545654,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,18,21,24,3,8033,8033,8.991437814919227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,0.0,16,19,27,6,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
910,2.0,21,12,3,6,13292,13292,9.4949928598676,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
455,1.0,11,19,15,6,9526,9526,9.161885151706779,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0.0,22,0,21,3,3815,3815,8.246958032568177,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,13,15,27,6,3597,3597,8.188133414510478,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
830,2.0,14,4,15,6,13376,13376,9.501292093295586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,5,7,9,5,2017,2017,7.609862200913554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
955,2.0,9,1,24,3,11853,11853,9.380420642347783,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
360,1.0,13,19,12,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,9,12,24,3,3859,3859,8.258422462458876,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1345,2.0,7,5,9,6,12744,12744,9.452894316810216,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
460,2.0,17,1,1,6,18485,18485,9.824768967824722,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1385,2.0,9,8,6,5,13227,13227,9.490091074101683,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,19,21,21,6,3597,3597,8.188133414510478,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
150,0.0,15,17,12,5,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0.0,6,8,15,6,4423,4423,8.39479954320217,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1295,1.0,15,12,9,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0.0,9,12,6,5,3543,3543,8.173011311724972,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
160,0.0,21,0,12,4,4174,4174,8.336869637284956,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
375,1.0,16,22,9,3,7084,7084,8.865735152124781,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1385,2.0,9,8,15,5,14960,14960,9.613202094214232,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,1.0,6,16,24,3,13339,13339,9.498522319469615,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0.0,8,11,12,4,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1.0,5,16,18,5,6818,6818,8.827468112520654,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1300,2.0,6,4,6,6,13376,13376,9.501292093295586,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1.0,15,1,9,6,6316,6316,8.7509996908987,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0.0,18,21,18,6,5201,5201,8.556798446008598,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
305,1.0,23,4,18,5,10958,10958,9.301916315463393,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0.0,11,14,21,6,3858,3858,8.258163361537619,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
360,1.0,13,19,9,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
245,1.0,9,13,24,5,8996,8996,9.104646467417119,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2315,2.0,5,19,27,3,8098,8098,8.99949587624899,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0.0,8,10,1,5,3543,3543,8.173011311724972,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
690,1.0,7,19,24,5,10529,10529,9.261983605128021,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
995,1.0,2,18,21,3,7438,7438,8.914491710191342,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1.0,14,4,9,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,7,10,27,5,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0.0,8,11,21,6,5769,5769,8.660427359502146,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
380,1.0,7,13,21,3,9042,9042,9.10974625674048,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
965,1.0,17,9,6,4,4697,4697,8.454892165218858,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1.0,14,19,9,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,4,7,9,6,8420,8420,9.038483865029992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
540,1.0,7,16,6,3,7563,7563,8.931155429778348,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1.0,20,9,15,5,7480,7480,8.920121751872404,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,11,14,6,5,4030,4030,8.301769763117166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
920,1.0,7,22,12,6,6513,6513,8.781708985836179,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,1.0,10,17,9,6,8355,8355,9.030735122676456,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,2.0,15,1,21,5,16655,16655,9.72052579085475,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1.0,5,18,18,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,17,19,21,6,3873,3873,8.262042843966942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,15,17,9,6,5224,5224,8.561210076833012,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1170,1.0,16,12,15,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,5,8,3,3,4778,4778,8.471986598578159,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1320,1.0,20,18,9,3,16289,16289,9.69830670159609,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,5,8,18,3,5674,5674,8.643825842349603,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1795,2.0,6,11,12,3,12854,12854,9.46148811969999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
785,1.0,22,11,9,3,8425,8425,9.039077442538963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2240,2.0,5,18,21,3,9328,9328,9.140883106960962,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
795,1.0,2,15,3,3,17057,17057,9.744374580879056,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,19,22,3,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
570,1.0,11,21,3,3,14871,14871,9.60723552940128,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1845,2.0,12,19,27,6,14300,14300,9.568084743872936,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
730,1.0,21,9,12,6,8529,8529,9.051344640485725,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
845,1.0,4,19,9,6,10877,10877,9.294497679982905,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
280,1.0,17,22,21,5,5386,5386,8.591743922680534,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485,1.0,10,18,27,3,11622,11622,9.360741172643708,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1.0,3,19,27,5,10197,10197,9.2299469016151,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1.0,16,22,21,5,8028,8028,8.990815266184685,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,12,13,1,6,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
790,1.0,8,21,3,3,6781,6781,8.822027322685583,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0.0,17,19,21,5,3841,3841,8.253748343328501,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
535,1.0,10,19,6,6,8266,8266,9.020026965252676,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,7,10,24,3,6144,6144,8.723394022000136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0.0,11,14,24,4,4544,4544,8.421783006611578,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
425,2.0,5,12,3,6,14441,14441,9.577895907011127,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0.0,21,22,12,6,3100,3100,8.03947991910045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1080,1.0,20,14,18,5,13067,13067,9.477921772720961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1720,1.0,18,23,12,6,8529,8529,9.051344640485725,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1.0,8,16,15,5,6442,6442,8.770749549138642,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
640,1.0,10,21,27,6,6480,6480,8.776630098427717,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1490,1.0,10,11,3,3,11003,11003,9.306014122044465,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,21,23,12,6,4668,4668,8.448700194970938,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1330,1.0,6,4,9,5,13941,13941,9.542661146046344,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
700,1.0,7,18,12,5,8820,8820,9.084890521258767,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
315,1.0,17,23,9,3,9064,9064,9.112176123188952,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
685,1.0,8,19,6,6,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
810,2.0,5,19,18,5,15129,15129,9.624434806782402,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1.0,7,16,9,5,6513,6513,8.781708985836179,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
395,1.0,17,23,9,6,14676,14676,9.594036921611199,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0.0,7,10,18,5,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,0.0,15,17,12,4,4174,4174,8.336869637284956,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
750,2.0,15,4,9,3,19172,19172,9.861258318318392,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0.0,5,8,12,4,4423,4423,8.39479954320217,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
155,0.0,6,9,12,6,3873,3873,8.262042843966942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
345,1.0,21,3,3,6,7189,7189,8.880446450715093,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1330,1.0,6,4,6,6,13731,13731,9.527484154577582,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1520,1.0,9,10,12,5,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0.0,11,13,21,5,4667,4667,8.448485993406447,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1995,2.0,19,4,21,3,8834,8834,9.086476384753796,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1365,1.0,20,19,1,5,11467,11467,9.34731582700326,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,1.0,8,16,6,3,12395,12395,9.42512911890764,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
460,1.0,17,0,21,5,7858,7858,8.969414650866176,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0.0,20,22,24,5,4804,4804,8.477412321404392,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
800,1.0,20,9,9,6,13469,13469,9.50822026940441,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
185,0.0,14,17,6,3,7673,7673,8.945593270806897,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1500,1.0,17,18,9,6,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1295,1.0,15,12,24,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1615,2.0,9,12,24,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
360,1.0,13,19,9,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1.0,10,19,18,5,11399,11399,9.341368634382587,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,9,12,6,5,3971,3971,8.287025025165063,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
900,1.0,6,21,27,6,6007,6007,8.700847193443972,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
745,1.0,10,22,15,3,6383,6383,8.761550139129644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,8,11,12,5,5740,5740,8.655388690167637,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0.0,13,14,15,6,1965,1965,7.583756300707112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
850,2.0,7,21,21,3,5935,5935,8.688790784847216,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,9,12,6,4,4174,4174,8.336869637284956,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
515,1.0,4,13,21,3,7738,7738,8.95402775927046,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1275,2.0,22,19,24,5,10441,10441,9.253591413970497,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0.0,21,22,15,3,3100,3100,8.03947991910045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1530,1.0,17,19,6,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1550,1.0,17,18,9,6,9135,9135,9.119977931895791,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1540,1.0,16,18,1,4,7893,7893,8.973858256222792,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
395,1.0,17,23,6,5,12121,12121,9.402777262511231,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0.0,14,17,9,6,6094,6094,8.715224041915372,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,10,13,9,6,4423,4423,8.39479954320217,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1.0,20,7,21,3,7832,7832,8.96610085736724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0.0,11,14,3,4,5403,5403,8.59489469908009,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
145,0.0,9,11,1,4,3841,3841,8.253748343328501,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1060,2.0,10,4,21,3,11093,11093,9.31415970061518,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0.0,19,22,24,4,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0.0,16,19,27,5,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1.0,9,19,1,5,11467,11467,9.34731582700326,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
330,1.0,7,12,1,5,6111,6111,8.718009330846357,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1075,1.0,17,10,9,5,8066,8066,8.995536944936974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
975,1.0,4,21,27,3,7258,7258,8.889997357284841,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,5,8,27,3,4729,4729,8.46168048148598,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
580,1.0,9,18,6,3,15135,15135,9.62483129129166,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
955,2.0,9,1,24,5,12718,12718,9.450852217451484,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0.0,2,4,18,6,5678,5678,8.644530439877432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
320,1.0,6,12,24,6,5298,5298,8.575273402492762,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
785,1.0,11,0,6,3,14815,14815,9.603462956885961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1375,2.0,5,4,24,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0.0,9,11,18,5,4491,4491,8.410053315858335,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
510,1.0,10,18,27,3,11421,11421,9.343296599224809,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1420,1.0,8,7,18,3,12284,12284,9.41613428495528,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0.0,6,8,12,5,7229,7229,8.88599431515281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0.0,7,10,15,4,4823,4823,8.481358738407021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
450,1.0,20,4,27,6,12898,12898,9.464905067965136,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1.0,7,21,27,6,13587,13587,9.516942329280475,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1165,1.0,9,4,18,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1.0,7,22,21,3,5999,5999,8.699514748210191,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
610,2.0,8,18,18,5,10907,10907,9.297251743965479,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
690,1.0,9,21,6,6,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,23,2,12,5,4591,4591,8.432070937999402,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
375,1.0,14,20,6,3,19225,19225,9.864018808625762,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1315,1.0,14,12,6,5,9663,9663,9.176162920174596,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
705,1.0,6,18,1,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,1.0,13,21,9,5,13727,13727,9.527192821727743,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
690,1.0,9,21,18,5,14151,14151,9.557611235839621,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1100,1.0,18,12,27,6,10262,10262,9.236300473645715,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0.0,9,11,12,6,3873,3873,8.262042843966942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
535,2.0,19,4,24,6,13014,13014,9.473857817428666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0.0,14,16,21,6,5510,5510,8.614501373883236,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1060,2.0,10,4,9,3,17282,17282,9.757478638400492,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
